artTitle,artDate,artTime,artUrl,artPoster,artCat,commentNum,push,boo,sentence
[新聞]安樂死倒數…好友急奔瑞士勸阻,2018/06/05,10:24:28,https://www.ptt.cc/bbs/Gossiping/M.1528223430.A.F25.html,yuee,Gossiping,36,11,13,"三立新聞網
http://www.setn.com/News.aspx?NewsID=388169
安樂死倒數…好友急奔瑞士勸阻　傅達仁感動：死亡不是離別


娛樂中心／綜合報導

85歲資深媒體人傅達仁因罹患胰臟癌，預計7日在瑞士執行安樂死，今（4）日他在臉書有
感而發，感謝先前在他免疫治療時出資的2位好友，透露對方希望他回心轉意、打消安樂
善終的念頭，感受到大家的關心，傅達仁也正向喊話：「如果你心裡有我、死亡就不是離
別！」

傅達仁好友「大陸腫瘤醫院」院長徐克成、「潓美公司」董事長林信湧遠赴瑞士，希望能
勸他回醫院治療，取消安樂死計畫，得知朋友千里迢迢來探望，傅達仁感動透露：「當時
我在震驚的情緒下！腸腹絞痛！無法見人 由兒女接待，約好第二天見面！見面時和林信
湧董事長相擁而泣，真情流露。」一行人在當地用餐，徐克成總院長的兒子徐宏?兒子傅
俊豪都親自餵食,讓傅達仁開心不已,不過他仍強調自己心意已決。

傅達仁先前為了兒子大婚延緩安樂善終，如今在家人的陪同下抵達瑞士，他直言：「我的
家人都在陪伴著我，心中平安 ！沒有遺憾！再見各位台灣的朋友 弟兄姊妹 來世再相見
！Ferewell！台灣！」他也不忘向捨不得他離去的朋友表示：「如果你心裡有我、死亡就
不是離別！」

"
Re:[新聞]預計7日安樂死！傅達仁寫詩客死異鄉無憾,2018/06/05,18:09:16,https://www.ptt.cc/bbs/Gossiping/M.1528251319.A.2C9.html,oooo,Gossiping,17,9,1,"一路好走

謝謝你讓安樂死的議題再被討論
那些酸的人不知道智商到底是多少?

台灣如果安樂死能合法
傅是有貢獻的
至少現在
因為他,讓這個議題再被重視
就有合法的可能

人要懂得感恩.

"
[新聞]月薪6萬很爽？61K傳產男：根本貧戶註定下流老人，安樂死快合,2018/06/06,02:46:21,https://www.ptt.cc/bbs/Gossiping/M.1528282343.A.D6D.html,Ophiuchus,Gossiping,24,3,11,"月薪6萬很爽？61K傳產男：根本貧戶註定下流老人，安樂死快合法

網搜小組／綜合報導

有網友在PTT發文說，一個月領超過6萬元是什麼感覺？結果另一名月入61K的網友說，自
己是沒房、沒車、沒女友的魯蛇，「年薪都不到100萬，根本也只是貧戶…哥將來老後註
定是下流老人，打算退休後用存款住養老院，養老基金花完就安樂死，沒財產沒後代不會
帶給別人麻煩。」他也向政黨提出3點訴求，包括安樂死合法化，「「長照只是讓老人大
筆花錢的錢坑，年輕人還是一樣活不下去。」

原PO寫道，月入6萬「感覺好爽喔，如果又沒家庭沒貸款沒給家裡，那日子應該過很爽，
想買什麼就買什麼，想吃什麼就吃什麼，一年可以出國玩2、3次，有無這類八卦。」

另一名網友回文說，他退伍後在傳產業工作已12年，年紀也快40歲，目前月領61K，「頂
多勉強讓自己吃飽，要結婚生子養家絕對是不夠的。」他表示，「像哥這樣的魯蛇」，每
月給家用10K、勞健保勞退3K、餐費3K、生活雜支2K、水電瓦斯2K、電話網路1K、零用錢
1K，以上每月必要支出22K，有時會有臨時緊急支出，剩下的都存起來當住養老院和安樂
死基金。

▼該網友認為，即使月領61K，「年薪都不到100萬，根本也只是貧戶。」（圖／示意照／
記者周宸亘攝）

▲▼錢,現金,鈔票,銅板,金融,債務,理財,開銷,買賣（圖／記者周宸亘攝）

該網友指出，「哥沒錢、沒車、沒房、沒朋友、沒女友、沒結婚、沒娛樂、沒出國、沒未
來，人生步入中年了，還是一樣住在家裡靠北靠木當啃老族，沒買房沒房貸，沒買車沒車
貸，也沒買保險，沒朋友、沒女友、沒社交娛樂支出，住老北的，吃老木的、不用付房租
，上下班騎一台中古腳踏車，不用花油錢。」

該網友說，「哥將來老後註定是下流老人，打算退休後用存款住養老院，養老基金花完就
安樂死，沒財產沒後代不會帶給別人麻煩。」

該網友提出3點訴求，包括安樂死合法化，安樂死費用納入健保給付，將長照經費和人力
轉入安寧醫療，「長照只是讓老人大筆花錢的錢坑，年輕人還是一樣活不下去，把長照的
錢和人拿來補助安樂死和喪葬費和安寧醫療，絕對是明智的做法，希望安樂死趕快合法化
。」日本近期社會現象新名詞「下流老人」指的是貧困弱勢、靠津貼艱難度日的長者。



原文網址: 月薪6萬很爽？61K傳產男：根本貧戶註定下流老人，安樂死快合法 | ETtoday
生活 | ETtoday新聞雲
https://www.ettoday.net/news/20180606/1184933.htm#ixzz5HdpCMtKY
Follow us: @ETtodaynet on Twitter | ETtoday on Facebook
"
[問卦]長照計畫或是推行安樂死，都幾？,2018/06/06,19:03:33,https://www.ptt.cc/bbs/Gossiping/M.1528340976.A.2CC.html,ihl123456,Gossiping,13,10,0,"台灣已經邁入高齡化社會了

現在政府推行長照2.0計畫

但是長照不是24小時而且也無法幫到一些

真的需要長時間照顧的老人家

就算照顧到了老人家的病痛還是存在 而且

大多數都是無法改善的情況

相對於安樂死 雖然現在台灣社會很多人還是

無法接受這個模式死亡 但是卻是可以有效讓

病痛纏身的老人可以最不痛苦提早解脫的方法


如果長照跟安樂死 大家會想選哪一個？
"
Re:[問卦]長照計畫或是推行安樂死，都幾？,2018/06/06,19:57:21,https://www.ptt.cc/bbs/Gossiping/M.1528344204.A.8B5.html,nawabonga,Gossiping,8,3,0,"台灣的照顧政策和狀況有幾個特性跟外國非常不一樣

1. 外國老人平均照顧時間都在 六七年甚至很快就走了，但是台灣居然可以拖到十幾年，
醫療技術太進步？

2. 說技術太進步好像也怪怪的，台灣的醫療可以讓你活很久但是生活品質非常差，讓你
受不了，生不如死。

3. 外國老人是自己要負責自己老了之後的照護財務，但是台灣不論是國民黨長照保險或
者是民進黨長照2.0都是試圖由政府全包， 結果千瘡百孔，大家不得不依賴外勞大軍。

4. 一直以來都著重於老人而長期忽略了身心障礙和長期病弱的族群，因為他們是小眾中
的小眾，去立法院哭的嘶聲力竭 也很難要到資源，政府和民代也因為他們票很少不太理
他們。

這些問題我覺得不能夠單純的怪誰，因為這個議題真的是二十年來新興的議題，你我他甚
至政府根本始料未及，這二十年偏偏又因政治動盪劇烈的關係使得很多問題一拖再拖。

安樂死？太前衛了，這在世界先進國家都可以吵翻天的事情 還在我們很後面的討論清單
中啦。
"
[問卦]安樂死算自殺嗎?基督教能接受嗎?,2018/06/06,20:52:02,https://www.ptt.cc/bbs/Gossiping/M.1528347485.A.FCD.html,eeccaa,Gossiping,12,4,1,"傅達仁今天就要安樂死了

根據他所虔誠信奉的基督教認為

自殺跟他殺沒什麼兩樣

至於安樂死這種憑自我意識提早結束生命的行為

基督教有解釋跟自殺的差別嗎

那傅達仁怎辦

卦?
"
[問卦]強制安樂死可以幫助健保更健全,2018/06/06,22:34:14,https://www.ptt.cc/bbs/Gossiping/M.1528353618.A.00A.html,onlytfgsu,Gossiping,22,6,2,"台灣目前有很多求生不得求死不能的病人，這些人很多是四肢癱瘓昏迷
，年紀大失智中風全身癱瘓，甚至是腦死的人，例如版上的張爸兒子。
還有意識存在的人受到極大的精神痛苦，未來也看不到好轉的跡象。

台灣的健保在這方面每年的支出都相當巨大，幾乎是幼兒保健預算的
數十倍之多，如果能夠立法強制讓昏迷超過2年，四肢癱瘓超過2年的人安樂死
。由醫院協助在醫院或病患家中，以藥物輸入的方式結束生命，協助這些人脫離
痛苦，為台灣的健保省下更多的資源，也不用有那麼多人為了照顧病人毀掉自己一生

這種強制安樂死制度應該要快點立法才對

"
[問卦]基督徒安樂死還可以上天堂嗎?,2018/06/06,23:45:54,https://www.ptt.cc/bbs/Gossiping/M.1528357916.A.503.html,dudeboy,Gossiping,20,8,1,"基督徒不能自殺

阿安樂死只是人家調好藥水 還是要自己喝下去

這樣應該也算是自殺吧

這樣不就不能上天堂了???
"
[爆卦]傅達仁安樂死倒數一小時,2018/06/07,00:06:49,https://www.ptt.cc/bbs/Gossiping/M.1528359172.A.61B.html,Classic,Gossiping,105,46,11,"依照昨天新聞說的：

85歲前體育主播傅達仁因罹患胰臟癌，飽受病痛折磨的他一心求死，遠赴瑞士申請安樂善
終，確定在（7）日當地時間上午11點（台灣時間下午5點）執行安樂死。稍早他在臉書貼
出「最後一天」紀念照，除了老婆鄭正玨（鄭貽）、兒子傅俊豪、兒媳在旁，他的紅粉知
己陳小姐也現身陪他走完人生最後一程。



今天下午五點，也就是一小時後

傅達仁主播即將安樂死

真的很難過

那些凶神惡煞的死刑犯執行死刑前，都會害怕到腿軟、尿褲子... 等等比比皆是


不知道傅達仁主播在這人生中最後一小時，心中在想什麼？

真的很難過，也很佩服他的勇氣

希望各位台灣人，在這最後倒數一小時，一起為我們的傅達仁主播祝福...
"
[問卦]再半小時要安樂死現在應該要做什麼？,2018/06/07,00:14:34,https://www.ptt.cc/bbs/Gossiping/M.1528359639.A.DDC.html,MissFaye,Gossiping,18,4,4,"汝題

如果再過半小時就要執行安樂死

那麼大家會想做什麼呢？

人生的最後半小時

是不是要轟轟烈烈的

這樣才不枉此行？

有沒有卦？

"
[問卦]鄉民說開放安樂死會去申請是認真還唬爛,2018/06/07,00:20:59,https://www.ptt.cc/bbs/Gossiping/M.1528360022.A.EEA.html,rocephin,Gossiping,15,5,2,"之前討論安樂死議題時，下面不少鄉民都在抱怨台灣不開放安樂死，

還說如果台灣開放會去申請，這些話到底是認真還是鄉民習慣性唬爛？
"
Re:[爆卦]傅達仁安樂死倒數一小時,2018/06/07,00:32:03,https://www.ptt.cc/bbs/Gossiping/M.1528360688.A.B54.html,mmc109815038,Gossiping,26,11,3,"如果有天我老了  得了不治之症

比如帕金森症  癌症之類的

我也不會跟台灣健保求助

那只是浪費大家的錢  延續已經沒有意義的生命

這時我也會學他  到有安樂死的國家

尋求有尊嚴的安樂死

我現在沒有小孩  但將來會有

我會願意老到需要兒子女兒幫我換紙尿布嗎？

我想我是不樂意的

當個好爸爸

就該當到底

傅達仁是個勇敢的老人

我佩服他

也期待老了能學他一樣勇敢

傅先生  一路好走  你是勇者中的勇者！
"
Re:[爆卦]傅達仁安樂死倒數一小時,2018/06/07,00:42:33,https://www.ptt.cc/bbs/Gossiping/M.1528361315.A.335.html,rpg1510,Gossiping,30,11,2,"安樂死最大的爭議是人究竟可不可以合法自殺？
還有被自殺，永遠無法被排除

如果台灣安樂死法律通過
一堆重症病患的親人，對患者投以""拜託你去死，不要拖累大家...""的態度
情何以堪？

唉...雖然安樂死是進步的
但人心永遠是停滯的
"
[問卦]ptt為什麼沒有安樂死討論版?,2018/06/07,00:45:08,https://www.ptt.cc/bbs/Gossiping/M.1528361473.A.BE0.html,apriltino,Gossiping,8,1,0,"今天是傅達仁先生離世的日子
他是台灣第一人 但絕不會是最後一人

隨著高齡化和少子化 以及健保的吃緊 和長照體系的薄弱
台灣安樂死的需求應該有增無減
但 對此議題社會卻沒有共識

這議題涵蓋了 醫療 哲學 法律 宗教 社工照護 公衛政策... 等等跨領域的問題
雖然鄉民動不動就說要安樂死
網路上普遍也是支持
但實際要合法化 卻還有很長距離

為什麼ptt沒有安樂死討論版?
有卦嗎 有人要來連署開一個嗎?
"
Re:[問卦]鄉民說開放安樂死會去申請是認真還唬爛,2018/06/07,00:52:24,https://www.ptt.cc/bbs/Gossiping/M.1528361907.A.67E.html,meidoku,Gossiping,2,1,0,"這個不重要啦，重要的是如果台灣真的開放了
會不會有網紅做個安樂死的開箱影片呀

這保證一定比呱吉的議員選舉開箱還要狂
希望網紅當中的有人能襄盛舉
"
[新聞]沒尊嚴！傅達仁安樂死被擋行政院回函全,2018/06/07,01:07:59,https://www.ptt.cc/bbs/Gossiping/M.1528362842.A.7D5.html,kuninaka,Gossiping,111,46,17,"此篇為舊聞，有補二十字評論

1.媒體來源:
chinatimes

2.完整新聞標題:
沒尊嚴！傅達仁安樂死被擋 行政院回函全文曝光

3.完整新聞內文:
84歲資深主播傅達仁近年病痛纏身，年前特地上書總統蔡英文，陳請國內通過安樂死法案
，自願成為合法安樂死首例。當時總統府正式回函給傅達仁，信中強調：「總統非常重視
，已函請行政院處理。」未料傅達仁今（9日）接行政案回函，透露行政院「仍以安寧療
法，替擋我的推案」，讓他再次懇請政府卓參。

傅達仁推動安樂死合法，遭行政院以各界看法分歧，目前已有「安寧緩和醫療條例」擋下
，但他說：「安寧緩和醫療只是打麻藥或嗎啡，讓你噁心、不吃、昏睡而死，有從數十日
到數年者，醫療費用不知多少？而安樂善終藥，半至數小時內可安然而終，不一樣矣！帝
王時代不知此法，只知煉長生不老之丹或鶴頂紅、百步蛇之毒，如今已知有此善終劑，且
民主先進國家已使用多年，為何不可效之？荷蘭首年只有2例，自願者少且立法後，也不
會有幾個各教之徒，夠此條件！全此的政府啊！安樂善終法案立之，加分者衆！」

傅達仁推動安樂死被擋下消息傳出，掀起網友熱議，有人就在底下留言支持傅達仁推動安
樂死法案的決心「善終權遊行，算我一份，力挺到底！」還有人感嘆「高鳴之死，絕非唯
一，往後無數的高鳴，可能也有你我在其中，這樣的政府，可悲，但是，這些高官，當他
們成了當事人的那一天，才會真正明白善終權的神聖！」

傅達仁接行政院回函臉書全文：

高鳴之死 達仁之怨：

比我小兩歳 83歳的高嗚台語演員

因老病痛苦不堪上吊身亡死的難看

因沒有法而沒有人權 沒有尊嚴！

年前推展「安樂善終」法案

今接行政院回函：仍以安療法 替檔我的推案：80以上 不治之疾 出於自願！不妨他
人自由 可行善終權

又合公民利益樽節健保予算 一舉數得的全民福祉大法案！請政府卓參 再卓參！

(中時電子報)

4.完整新聞連結 (或短網址):
http://www.chinatimes.com/realtimenews/20170209006246-260404
5.備註:
被刪或自刪也算額度內
超貼者水桶
傅達仁主播，R.I.P，一路好走

希望社會能重視安樂死，另外補充總統府的回函：

達仁先生惠鑒：

12月2日致總統華翰，已奉閱後交下。得悉您目前身體狀況，總統甚為關心；您於體育及
傳播之傑出表現，總統殊深感佩，特囑代復申致關懷與敬意，亦請您珍攝身體為要。

所陳盼「安樂死」立法事，總統非常重視，本府已函請行政院處理。耑此奉復，祈願

主佑平安

新書發表會順利圓滿

公共事務室主任張文蘭 敬啟

105年12月13日
"
